precinct,qualified_voters,count_voted,reported,no,yes,parish
06/02,1034,281,1,81,105,Iberia
06/04,938,179,1,81,30,Iberia
06/05,207,42,1,15,17,Iberia
07/01,1049,338,1,79,116,Iberia
07/02,1240,317,1,91,104,Iberia
07/04,1087,276,1,59,128,Iberia
07/05,263,83,1,13,41,Iberia
08/01,666,219,1,52,101,Iberia
08/02,1467,320,1,88,131,Iberia
08/03,1594,444,1,128,186,Iberia
09/01,903,219,1,85,75,Iberia
09/02,1710,337,1,92,174,Iberia
09/04,857,203,1,50,76,Iberia
09/05,479,99,1,26,51,Iberia
10/01,946,214,1,102,48,Iberia
10/02,428,83,1,37,20,Iberia
10/03,857,195,1,47,101,Iberia
10/04,990,173,1,57,72,Iberia
11/01,912,183,1,68,53,Iberia
11/03,427,96,1,46,30,Iberia
11/04,580,115,1,42,39,Iberia
11/05,1122,269,1,108,95,Iberia
11/06,394,102,1,43,29,Iberia
12/01,581,126,1,80,12,Iberia
12/02,328,69,1,51,8,Iberia
12/03,1626,392,1,245,36,Iberia
12/04,419,101,1,40,32,Iberia
13/01,986,150,1,28,82,Iberia
13/02,660,109,1,39,48,Iberia
13/03,1085,160,1,33,95,Iberia
13/04,190,29,1,9,11,Iberia
13/05,109,38,1,11,23,Iberia
14/01,1450,212,1,57,100,Iberia
14/03,1446,180,1,66,66,Iberia
14/04,380,66,1,20,37,Iberia
14/05,54,8,1,0,6,Iberia
Early Voting,NA,NA,1,1207,1609,Iberia
00/01,656,156,1,108,16,Iberville
00/03,897,273,1,210,15,Iberville
00/04,698,125,1,42,52,Iberville
00/05,495,65,1,31,26,Iberville
00/06,45,5,1,1,3,Iberville
00/07,713,184,1,137,14,Iberville
00/09,1017,187,1,103,38,Iberville
00/10,1084,255,1,173,50,Iberville
00/10B,399,110,1,86,5,Iberville
00/11,1212,324,1,242,29,Iberville
00/12,144,19,1,14,4,Iberville
00/13,356,82,1,35,17,Iberville
00/14,377,79,1,42,18,Iberville
00/14A,802,179,1,120,14,Iberville
00/15,685,185,1,149,5,Iberville
00/15A,334,80,1,34,18,Iberville
00/16,1019,311,1,247,6,Iberville
00/17,714,168,1,62,50,Iberville
00/18,522,128,1,76,17,Iberville
00/19,738,203,1,149,10,Iberville
00/20,141,27,1,15,5,Iberville
00/21,724,128,1,76,31,Iberville
00/22,2083,554,1,324,110,Iberville
00/24,773,187,1,117,40,Iberville
00/25,825,109,1,47,39,Iberville
00/26,437,68,1,18,33,Iberville
00/27,553,137,1,53,66,Iberville
00/28,631,171,1,108,30,Iberville
00/29,458,101,1,67,14,Iberville
00/31,406,125,1,91,11,Iberville
00/32,822,289,1,217,32,Iberville
Early Voting,NA,NA,1,579,396,Iberville
00/01,113,33,1,12,7,Jackson
00/02,608,176,1,87,51,Jackson
00/03,398,90,1,41,27,Jackson
00/04,466,106,1,40,31,Jackson
00/05,336,123,1,64,21,Jackson
00/05A,112,2,1,0,2,Jackson
00/06,474,90,1,36,43,Jackson
00/06A,36,7,1,5,0,Jackson
00/07,79,6,1,3,3,Jackson
00/08,332,79,1,41,28,Jackson
00/08A,63,20,1,8,5,Jackson
00/09,305,56,1,30,17,Jackson
00/10,727,176,1,53,67,Jackson
00/10A,195,59,1,26,17,Jackson
00/11,905,227,1,86,75,Jackson
00/11A,149,54,1,17,15,Jackson
00/13,596,147,1,71,9,Jackson
00/13A,139,30,1,10,9,Jackson
00/15,198,45,1,24,12,Jackson
00/16,125,51,1,33,4,Jackson
00/17,144,28,1,12,7,Jackson
00/17A,128,42,1,20,3,Jackson
00/18,488,133,1,62,31,Jackson
00/19A,10,5,1,4,1,Jackson
00/19AI,135,37,1,27,1,Jackson
00/20,106,44,1,29,0,Jackson
00/20A,633,157,1,103,3,Jackson
00/22,501,136,1,74,22,Jackson
00/25,884,246,1,92,47,Jackson
00/25A,246,45,1,19,2,Jackson
00/25B,101,23,1,9,0,Jackson
Early Voting,NA,NA,1,408,319,Jackson
00/001,1494,309,1,109,91,Jefferson
00/002,991,192,1,69,52,Jefferson
00/003,807,180,1,75,59,Jefferson
00/004,632,143,1,68,44,Jefferson
00/005,733,138,1,70,37,Jefferson
00/007,835,167,1,114,23,Jefferson
00/008,646,152,1,82,36,Jefferson
00/009,1121,167,1,88,36,Jefferson
00/010,740,131,1,60,40,Jefferson
00/011,1046,196,1,96,40,Jefferson
00/012,1207,274,1,97,80,Jefferson
00/013,1302,270,1,92,96,Jefferson
00/014,500,122,1,61,49,Jefferson
00/015,494,96,1,43,15,Jefferson
00/016,557,118,1,56,27,Jefferson
00/017,1551,320,1,143,95,Jefferson
00/018,1109,225,1,100,61,Jefferson
00/019,583,120,1,50,41,Jefferson
00/020,359,70,1,38,19,Jefferson
00/021,774,146,1,72,38,Jefferson
00/022,583,107,1,50,20,Jefferson
00/023,852,98,1,67,15,Jefferson
00/024,1629,383,1,148,124,Jefferson
00/025,1490,371,1,131,128,Jefferson
00/026,1425,328,1,172,72,Jefferson
00/027,1657,280,1,155,52,Jefferson
00/028,566,123,1,60,29,Jefferson
00/029,581,102,1,52,16,Jefferson
00/030,982,271,1,132,81,Jefferson
00/031,854,193,1,84,56,Jefferson
00/032,931,262,1,99,73,Jefferson
00/033,864,185,1,54,35,Jefferson
00/034,786,164,1,68,43,Jefferson
00/035,555,136,1,63,36,Jefferson
00/036,475,113,1,56,34,Jefferson
00/037,705,162,1,83,45,Jefferson
00/038,858,185,1,91,47,Jefferson
00/039,852,152,1,66,57,Jefferson
00/040,656,163,1,80,56,Jefferson
00/041,694,141,1,72,44,Jefferson
00/042,887,200,1,102,45,Jefferson
00/043,801,214,1,88,62,Jefferson
00/044,1160,201,1,84,67,Jefferson
00/045,988,170,1,99,40,Jefferson
00/046,676,131,1,84,24,Jefferson
00/051,1320,211,1,76,50,Jefferson
00/052,1481,244,1,94,72,Jefferson
00/053,829,138,1,54,50,Jefferson
00/054,764,143,1,63,41,Jefferson
00/055,963,135,1,61,35,Jefferson
00/056,1005,162,1,80,35,Jefferson
00/057,958,151,1,88,34,Jefferson
00/058,758,89,1,39,14,Jefferson
00/059,956,197,1,86,51,Jefferson
00/060,1732,367,1,167,77,Jefferson
00/061,1232,228,1,108,51,Jefferson
00/062,628,143,1,49,43,Jefferson
00/063,654,150,1,78,25,Jefferson
00/064,471,114,1,68,15,Jefferson
00/065,791,148,1,69,47,Jefferson
00/066,1030,223,1,114,66,Jefferson
00/068,1168,180,1,93,34,Jefferson
00/069,775,176,1,105,45,Jefferson
00/070,850,169,1,82,34,Jefferson
00/071,1738,422,1,106,121,Jefferson
00/072,763,135,1,77,25,Jefferson
00/073,1770,332,1,149,58,Jefferson
00/074,1268,208,1,112,40,Jefferson
00/075,768,147,1,83,30,Jefferson
00/076,1354,226,1,95,47,Jefferson
00/077,1183,221,1,89,49,Jefferson
00/078,1564,289,1,129,46,Jefferson
00/079,641,133,1,50,42,Jefferson
00/080,682,124,1,65,34,Jefferson
00/081,533,125,1,70,29,Jefferson
00/082,1340,199,1,109,26,Jefferson
00/083,459,88,1,37,27,Jefferson
00/084,666,133,1,66,33,Jefferson
00/085,950,212,1,83,45,Jefferson
00/086,641,120,1,53,38,Jefferson
00/087,761,196,1,99,53,Jefferson
00/088,676,163,1,71,58,Jefferson
00/089,890,213,1,89,77,Jefferson
00/090,726,163,1,68,47,Jefferson
00/091,634,153,1,74,36,Jefferson
00/092,523,115,1,48,38,Jefferson
00/093,638,165,1,55,71,Jefferson
00/094,910,231,1,100,88,Jefferson
00/095,930,237,1,111,83,Jefferson
00/096,472,98,1,30,48,Jefferson
00/097,639,154,1,67,43,Jefferson
00/098,1247,340,1,122,80,Jefferson
00/099,559,98,1,70,17,Jefferson
00/100,378,80,1,22,28,Jefferson
00/101,339,70,1,28,19,Jefferson
00/102,450,120,1,49,45,Jefferson
00/103,726,154,1,65,49,Jefferson
00/104,964,256,1,170,16,Jefferson
00/105,402,78,1,42,7,Jefferson
00/106,555,114,1,62,25,Jefferson
00/108,533,134,1,120,2,Jefferson
00/115,576,124,1,98,4,Jefferson
00/116,702,148,1,73,27,Jefferson
00/117,1073,291,1,123,105,Jefferson
00/118,927,241,1,113,74,Jefferson
00/119,683,200,1,98,71,Jefferson
00/120,562,137,1,65,45,Jefferson
00/121,1135,300,1,125,93,Jefferson
00/122,982,260,1,108,78,Jefferson
00/123,1646,423,1,157,124,Jefferson
00/124,1857,430,1,172,124,Jefferson
00/125A,1265,208,1,119,17,Jefferson
00/125B,1348,243,1,118,27,Jefferson
00/126,1189,300,1,155,71,Jefferson
00/127,845,205,1,126,34,Jefferson
00/128,881,228,1,138,35,Jefferson
00/129,824,228,1,106,60,Jefferson
00/130,518,130,1,74,35,Jefferson
00/131,485,102,1,71,7,Jefferson
00/132,482,123,1,75,25,Jefferson
00/133,612,187,1,149,11,Jefferson
00/134,914,215,1,114,34,Jefferson
00/136,671,155,1,93,22,Jefferson
00/138,249,55,1,46,0,Jefferson
00/150A,885,275,1,182,21,Jefferson
00/150B,1617,339,1,236,31,Jefferson
00/151,2105,554,1,378,48,Jefferson
00/152,797,138,1,98,21,Jefferson
00/153,1355,358,1,258,5,Jefferson
00/154,1210,319,1,210,15,Jefferson
00/155,694,102,1,54,15,Jefferson
00/156,1860,345,1,229,13,Jefferson
00/157A,2040,279,1,165,44,Jefferson
00/170,1189,251,1,129,70,Jefferson
00/171,171,24,1,17,1,Jefferson
00/172,1110,206,1,92,43,Jefferson
00/173,620,143,1,94,8,Jefferson
00/174,356,78,1,31,12,Jefferson
00/175,772,170,1,76,39,Jefferson
00/176,412,73,1,30,25,Jefferson
00/177,604,143,1,68,46,Jefferson
00/178,508,114,1,57,40,Jefferson
00/179A,1891,423,1,202,40,Jefferson
00/179B,609,185,1,108,6,Jefferson
00/180,1040,300,1,204,7,Jefferson
00/181,1291,335,1,203,13,Jefferson
00/182,724,180,1,86,31,Jefferson
00/183,563,111,1,49,40,Jefferson
00/184,1960,443,1,167,135,Jefferson
00/185A,657,152,1,59,52,Jefferson
00/185B,865,247,1,129,29,Jefferson
00/187,1926,623,1,428,13,Jefferson
00/188,944,234,1,166,6,Jefferson
00/189,1835,341,1,139,78,Jefferson
00/190,1604,456,1,193,114,Jefferson
00/191,2134,435,1,272,55,Jefferson
00/192,2052,621,1,235,178,Jefferson
00/193A,1222,346,1,176,54,Jefferson
00/193B,1513,442,1,235,86,Jefferson
00/194A,1215,345,1,155,64,Jefferson
00/194B,1779,595,1,264,145,Jefferson
00/195,1964,568,1,336,30,Jefferson
00/196,2112,534,1,353,26,Jefferson
00/197A,1341,396,1,248,12,Jefferson
00/197B,2019,613,1,422,17,Jefferson
00/198,1889,640,1,206,160,Jefferson
00/199,1332,404,1,172,116,Jefferson
00/200,808,216,1,150,5,Jefferson
00/201,1519,393,1,248,20,Jefferson
00/202,770,200,1,79,62,Jefferson
00/203,1096,292,1,142,54,Jefferson
00/204,1193,397,1,136,86,Jefferson
00/205,1683,528,1,346,18,Jefferson
00/210,413,78,1,48,15,Jefferson
00/211,666,155,1,61,50,Jefferson
00/212,932,223,1,171,11,Jefferson
00/213A,566,109,1,61,2,Jefferson
00/213B,912,175,1,86,48,Jefferson
00/213C,725,76,1,67,1,Jefferson
00/214A,515,69,1,38,15,Jefferson
00/214B,1433,219,1,139,13,Jefferson
00/215,1777,619,1,257,95,Jefferson
00/216A,1339,446,1,262,19,Jefferson
00/216B,1325,551,1,218,60,Jefferson
00/217,2199,750,1,312,75,Jefferson
00/225,1507,225,1,150,12,Jefferson
00/226,1451,397,1,181,112,Jefferson
00/227,1141,287,1,164,74,Jefferson
00/228,1167,250,1,114,58,Jefferson
00/229,822,305,1,132,85,Jefferson
00/230,1598,567,1,250,161,Jefferson
00/231,1414,355,1,187,45,Jefferson
00/232A,1148,240,1,159,20,Jefferson
00/232B,1507,512,1,289,42,Jefferson
00/234,1666,484,1,222,122,Jefferson
00/235,628,160,1,78,19,Jefferson
00/236,1491,357,1,226,40,Jefferson
00/237,1693,534,1,260,86,Jefferson
00/238A,1309,478,1,236,46,Jefferson
00/238B,1274,471,1,218,69,Jefferson
00/246,549,246,1,50,104,Jefferson
00/247,753,418,1,81,201,Jefferson
00/248,648,355,1,78,153,Jefferson
00/G001,447,205,1,77,62,Jefferson
00/G002,619,247,1,119,77,Jefferson
00/G003,1064,435,1,150,144,Jefferson
00/G004,461,114,1,70,22,Jefferson
00/G005,445,205,1,59,66,Jefferson
00/G006,588,180,1,116,28,Jefferson
00/G007,960,262,1,173,25,Jefferson
00/G008,638,189,1,104,37,Jefferson
00/G009,947,355,1,121,130,Jefferson
00/G010,1194,653,1,177,201,Jefferson
00/G011,1511,378,1,208,91,Jefferson
00/G012,589,342,1,81,124,Jefferson
00/G013,535,220,1,76,56,Jefferson
00/GI001,745,281,1,55,121,Jefferson
00/H001,942,195,1,75,65,Jefferson
00/H002,693,176,1,81,70,Jefferson
00/H003,775,150,1,47,60,Jefferson
00/H004,1096,215,1,90,78,Jefferson
00/H005,332,71,1,35,26,Jefferson
00/H006,451,62,1,25,22,Jefferson
00/H007,752,199,1,78,71,Jefferson
00/H008,1200,342,1,129,129,Jefferson
00/H009,633,159,1,75,53,Jefferson
00/K001,1420,261,1,91,79,Jefferson
00/K002,1788,333,1,139,84,Jefferson
00/K003,1319,169,1,74,33,Jefferson
00/K004,1756,248,1,132,45,Jefferson
00/K005,1444,282,1,59,103,Jefferson
00/K006A,1079,196,1,80,36,Jefferson
00/K006B,1033,146,1,79,31,Jefferson
00/K007A,1269,182,1,90,38,Jefferson
00/K007B,1200,191,1,91,32,Jefferson
00/K008,1672,297,1,158,56,Jefferson
00/K009,714,133,1,43,43,Jefferson
00/K010,947,170,1,63,46,Jefferson
00/K011,679,108,1,73,9,Jefferson
00/K012,1573,331,1,101,94,Jefferson
00/K013A,567,93,1,43,36,Jefferson
00/K013B,666,84,1,55,4,Jefferson
00/K014,1968,281,1,154,53,Jefferson
00/K015,874,107,1,58,21,Jefferson
00/K016,1362,204,1,107,50,Jefferson
00/K017,1462,296,1,141,92,Jefferson
00/K018,318,40,1,27,2,Jefferson
00/K019,1426,268,1,128,77,Jefferson
00/K020,1489,273,1,116,84,Jefferson
00/K021,614,145,1,100,13,Jefferson
00/K022,628,154,1,116,19,Jefferson
00/K023,1170,183,1,140,13,Jefferson
00/K024,576,80,1,64,3,Jefferson
00/K025,1302,187,1,82,39,Jefferson
00/K026,708,153,1,96,14,Jefferson
00/K027,632,96,1,50,27,Jefferson
00/K028,590,88,1,36,21,Jefferson
00/K029,942,200,1,113,29,Jefferson
00/K030,537,96,1,53,15,Jefferson
00/K031,535,89,1,57,6,Jefferson
00/K033,800,199,1,121,7,Jefferson
00/K034,1147,145,1,85,26,Jefferson
00/K035,812,169,1,60,51,Jefferson
00/L001,1329,744,1,150,348,Jefferson
00/W001,514,232,1,110,61,Jefferson
00/W002,378,117,1,70,18,Jefferson
00/W003,766,227,1,90,77,Jefferson
00/W004,580,222,1,91,75,Jefferson
00/W005,1292,449,1,160,155,Jefferson
00/W006,730,121,1,49,31,Jefferson
00/W007,1070,226,1,96,76,Jefferson
Early Voting,NA,NA,1,10959,7306,Jefferson
00/01,1052,113,1,47,41,Jefferson Davis
00/02,759,62,1,13,28,Jefferson Davis
00/03,426,88,1,11,58,Jefferson Davis
00/04,825,77,1,20,22,Jefferson Davis
00/05,1001,397,1,74,49,Jefferson Davis
00/05A,124,45,1,14,1,Jefferson Davis
00/06,861,280,1,41,64,Jefferson Davis
00/07,1662,531,1,115,115,Jefferson Davis
00/08,974,307,1,77,35,Jefferson Davis
00/08A,123,49,1,7,11,Jefferson Davis
00/09A,277,98,1,21,28,Jefferson Davis
00/09B,1291,473,1,81,80,Jefferson Davis
00/10,1745,235,1,55,75,Jefferson Davis
00/10A,363,40,1,4,14,Jefferson Davis
00/12,863,85,1,30,35,Jefferson Davis
00/13,713,125,1,84,13,Jefferson Davis
00/14,1332,213,1,100,82,Jefferson Davis
00/16,537,69,1,33,22,Jefferson Davis
00/16A,58,11,1,2,1,Jefferson Davis
00/17,231,28,1,16,11,Jefferson Davis
00/18,321,70,1,33,35,Jefferson Davis
00/19,1533,206,1,67,77,Jefferson Davis
00/20,415,80,1,24,33,Jefferson Davis
00/21,1054,150,1,42,50,Jefferson Davis
00/23,1821,272,1,101,99,Jefferson Davis
00/23B,356,57,1,14,16,Jefferson Davis
Early Voting,NA,NA,1,774,1080,Jefferson Davis
00/001,1879,271,1,106,74,Lafayette
00/002,1519,181,1,90,46,Lafayette
00/003,1476,171,1,69,54,Lafayette
00/004,1845,317,1,188,44,Lafayette
00/005,848,154,1,84,35,Lafayette
00/006,1744,277,1,131,54,Lafayette
00/007,1726,314,1,208,34,Lafayette
00/008,1455,220,1,117,52,Lafayette
00/009,1460,236,1,139,35,Lafayette
00/010,792,93,1,40,26,Lafayette
00/011,1587,335,1,181,37,Lafayette
00/012,1151,271,1,99,40,Lafayette
00/013,1138,245,1,122,31,Lafayette
00/014,1000,158,1,104,3,Lafayette
00/015,563,185,1,97,4,Lafayette
00/016,713,93,1,55,8,Lafayette
00/017,1111,172,1,112,2,Lafayette
00/018,1034,236,1,143,16,Lafayette
00/019,1241,240,1,126,6,Lafayette
00/020,1387,323,1,184,21,Lafayette
00/021,759,131,1,93,8,Lafayette
00/022,480,82,1,43,2,Lafayette
00/023,637,122,1,81,3,Lafayette
00/024,1330,230,1,145,3,Lafayette
00/025,579,46,1,20,19,Lafayette
00/026,775,120,1,62,31,Lafayette
00/027,664,75,1,37,26,Lafayette
00/028,2208,205,1,92,74,Lafayette
00/029,1049,157,1,63,55,Lafayette
00/030,1113,171,1,72,50,Lafayette
00/031,1389,178,1,94,51,Lafayette
00/032,1748,280,1,137,57,Lafayette
00/033,1745,315,1,119,86,Lafayette
00/034,2405,336,1,153,87,Lafayette
00/035,1526,129,1,47,59,Lafayette
00/036,2169,326,1,149,107,Lafayette
00/037,2288,236,1,97,96,Lafayette
00/038,1239,219,1,105,62,Lafayette
00/039,1595,152,1,93,18,Lafayette
00/040,779,120,1,61,41,Lafayette
00/041,1053,152,1,83,33,Lafayette
00/042,1087,168,1,77,38,Lafayette
00/043,959,105,1,48,23,Lafayette
00/044,869,137,1,59,29,Lafayette
00/045,1024,129,1,53,27,Lafayette
00/046,567,109,1,53,28,Lafayette
00/047,907,232,1,106,57,Lafayette
00/048,864,166,1,79,34,Lafayette
00/049,1093,302,1,181,53,Lafayette
00/050,821,115,1,40,37,Lafayette
00/051,891,147,1,79,6,Lafayette
00/052,704,120,1,81,10,Lafayette
00/053,681,202,1,122,7,Lafayette
00/054,677,105,1,77,1,Lafayette
00/055,1256,275,1,159,22,Lafayette
00/056,1014,179,1,96,6,Lafayette
00/057,730,126,1,79,3,Lafayette
00/058,698,125,1,82,4,Lafayette
00/059,533,144,1,62,27,Lafayette
00/060,744,110,1,50,12,Lafayette
00/061,365,55,1,33,6,Lafayette
00/063,452,128,1,81,5,Lafayette
00/064,537,91,1,43,30,Lafayette
00/065,730,94,1,65,5,Lafayette
00/066,541,135,1,77,13,Lafayette
00/067,1313,200,1,61,65,Lafayette
00/068,831,136,1,84,15,Lafayette
00/069,581,145,1,87,23,Lafayette
00/070,801,217,1,121,28,Lafayette
00/071,1012,130,1,48,53,Lafayette
00/072,520,64,1,42,10,Lafayette
00/073,610,127,1,47,34,Lafayette
00/074,1037,209,1,112,35,Lafayette
00/075,802,117,1,61,27,Lafayette
00/076,1117,198,1,70,60,Lafayette
00/077,911,187,1,88,65,Lafayette
00/078,1379,265,1,102,96,Lafayette
00/079,626,137,1,44,56,Lafayette
00/080,736,160,1,49,65,Lafayette
00/081,562,113,1,48,43,Lafayette
00/082,1147,242,1,140,40,Lafayette
00/083,1505,278,1,129,78,Lafayette
00/084,1136,281,1,136,74,Lafayette
00/085,2059,336,1,103,131,Lafayette
00/086,1537,221,1,82,87,Lafayette
00/087,1879,286,1,65,104,Lafayette
00/088,961,165,1,69,53,Lafayette
00/089,735,157,1,54,45,Lafayette
00/090,871,179,1,82,55,Lafayette
00/091,2255,358,1,104,110,Lafayette
00/092,2207,319,1,128,56,Lafayette
00/093,1212,130,1,49,32,Lafayette
00/094,1986,368,1,143,95,Lafayette
00/095,2056,367,1,116,112,Lafayette
00/096,1373,165,1,51,45,Lafayette
00/097,619,102,1,22,30,Lafayette
00/098,1991,300,1,95,70,Lafayette
00/099,1179,164,1,94,25,Lafayette
00/100,1362,218,1,68,76,Lafayette
00/101,1459,202,1,64,75,Lafayette
00/102,1424,171,1,75,53,Lafayette
00/103,1164,149,1,63,40,Lafayette
00/104,2096,304,1,94,100,Lafayette
00/105,2040,299,1,106,118,Lafayette
00/106,2064,264,1,113,92,Lafayette
00/107,2161,364,1,98,139,Lafayette
00/108,2333,316,1,101,126,Lafayette
00/109,2154,326,1,83,134,Lafayette
00/110,1453,262,1,91,94,Lafayette
00/111,1614,258,1,84,95,Lafayette
00/112,1415,226,1,87,56,Lafayette
00/113,1219,164,1,109,30,Lafayette
00/114,584,44,1,10,18,Lafayette
00/115,1613,253,1,68,66,Lafayette
00/116,1995,278,1,112,91,Lafayette
00/117,1380,187,1,102,52,Lafayette
00/118,1120,156,1,36,73,Lafayette
00/119,787,98,1,32,34,Lafayette
00/120,1791,305,1,100,92,Lafayette
00/121,1162,218,1,64,78,Lafayette
00/122,1204,183,1,64,63,Lafayette
00/123,1580,240,1,127,44,Lafayette
00/124,1333,209,1,84,64,Lafayette
00/125,1695,299,1,105,105,Lafayette
00/126,1518,250,1,50,82,Lafayette
00/127,1477,232,1,85,48,Lafayette
00/128,1498,232,1,62,60,Lafayette
00/129,336,44,1,16,14,Lafayette
00/130,12,1,1,0,1,Lafayette
00/131,23,7,1,0,5,Lafayette
00/133,861,144,1,44,55,Lafayette
00/134,1933,282,1,129,63,Lafayette
00/135,1102,141,1,50,48,Lafayette
00/136,2008,256,1,106,78,Lafayette
Early Voting,NA,NA,1,4200,3829,Lafayette
01/01,1632,302,1,130,104,Lafourche
01/02,564,107,1,67,22,Lafourche
01/03,1159,270,1,90,69,Lafourche
01/04,412,111,1,75,12,Lafourche
01/05,1414,319,1,153,74,Lafourche
01/06,889,140,1,86,26,Lafourche
02/01,327,89,1,51,12,Lafourche
02/01A,238,56,1,40,8,Lafourche
02/02 A,865,244,1,86,74,Lafourche
02/02 B,714,203,1,76,90,Lafourche
02/03,1034,216,1,101,62,Lafourche
02/05,467,116,1,68,11,Lafourche
02/06,645,172,1,73,42,Lafourche
02/07,518,212,1,139,15,Lafourche
02/08,527,156,1,50,58,Lafourche
02/09,760,207,1,144,11,Lafourche
02/10,363,60,1,26,17,Lafourche
02/11,869,217,1,137,24,Lafourche
02/12,1336,406,1,119,150,Lafourche
02/13,1153,297,1,152,93,Lafourche
02/14,736,185,1,60,77,Lafourche
02/15,499,119,1,30,50,Lafourche
02/16,184,36,1,22,4,Lafourche
03/01,957,219,1,82,89,Lafourche
03/02,678,120,1,53,45,Lafourche
03/03,710,107,1,34,53,Lafourche
03/04,943,216,1,173,17,Lafourche
03/05,1093,176,1,89,56,Lafourche
03/06,1157,238,1,67,108,Lafourche
03/07,938,171,1,59,57,Lafourche
04/01,1272,212,1,76,89,Lafourche
04/02,774,152,1,41,62,Lafourche
04/03,477,95,1,29,43,Lafourche
04/04,1006,144,1,49,64,Lafourche
04/05,1186,262,1,86,108,Lafourche
04/06,1253,213,1,72,96,Lafourche
05/01,998,188,1,61,83,Lafourche
05/01A,723,171,1,63,62,Lafourche
05/02,720,178,1,81,69,Lafourche
05/03,671,135,1,90,19,Lafourche
06/01,1071,224,1,74,115,Lafourche
06/02,1349,226,1,79,113,Lafourche
06/03,601,84,1,22,49,Lafourche
06/04,484,45,1,17,22,Lafourche
06/05,1460,310,1,125,121,Lafourche
07/01,174,41,1,13,25,Lafourche
07/02,414,85,1,38,36,Lafourche
07/03,242,48,1,10,37,Lafourche
07/04,865,175,1,125,24,Lafourche
08/01,544,115,1,57,48,Lafourche
09/01,680,111,1,39,48,Lafourche
09/02,609,84,1,35,33,Lafourche
10/01,807,113,1,42,48,Lafourche
10/02,829,120,1,41,47,Lafourche
10/03,648,92,1,28,36,Lafourche
10/04,1554,202,1,67,85,Lafourche
10/06,393,54,1,31,15,Lafourche
10/08,667,100,1,41,34,Lafourche
10/09,660,115,1,42,62,Lafourche
10/10,749,111,1,52,25,Lafourche
10/11,348,38,1,14,19,Lafourche
10/12,945,95,1,33,36,Lafourche
10/13,774,119,1,32,56,Lafourche
10/14,940,132,1,27,73,Lafourche
10/15,725,111,1,24,58,Lafourche
10/16,563,88,1,38,29,Lafourche
11/01,300,26,1,10,12,Lafourche
11/02 A,1301,197,1,68,93,Lafourche
11/02 B,1137,136,1,57,60,Lafourche
11/03,1530,171,1,68,58,Lafourche
11/04,518,90,1,36,40,Lafourche
11/05,1241,162,1,60,66,Lafourche
Early Voting,NA,NA,1,1310,1221,Lafourche
01/01,236,50,1,12,25,Lasalle
01/02,116,22,1,6,10,Lasalle
01/03,540,65,1,22,29,Lasalle
02/01,810,104,1,36,41,Lasalle
03/01,447,63,1,24,30,Lasalle
03/02,300,40,1,21,13,Lasalle
04/02,791,117,1,30,51,Lasalle
04/03,159,36,1,15,9,Lasalle
05/01,924,195,1,41,57,Lasalle
06/02,821,123,1,37,34,Lasalle
07/01,671,126,1,55,44,Lasalle
07/02,343,64,1,23,30,Lasalle
08/02,180,27,1,12,11,Lasalle
08/03,224,44,1,16,11,Lasalle
08/05,115,32,1,17,8,Lasalle
08/07,424,57,1,12,28,Lasalle
09/01,505,87,1,37,37,Lasalle
09/02,243,34,1,7,15,Lasalle
09/03,169,28,1,10,10,Lasalle
09/05,71,12,1,0,10,Lasalle
10/01,675,96,1,37,23,Lasalle
Early Voting,NA,NA,1,161,259,Lasalle
01/01,1219,283,1,139,5,Lincoln
01/02,489,118,1,66,19,Lincoln
01/03,387,23,1,19,1,Lincoln
02/01,1020,213,1,110,6,Lincoln
03/01,669,140,1,93,25,Lincoln
03/02,749,147,1,57,57,Lincoln
03/03,500,72,1,37,15,Lincoln
03/04,634,117,1,45,35,Lincoln
03/05,370,94,1,32,43,Lincoln
03/06,103,11,1,2,8,Lincoln
04/01,334,57,1,23,24,Lincoln
04/02,545,95,1,52,27,Lincoln
04/03,895,136,1,44,60,Lincoln
04/04,418,92,1,38,43,Lincoln
04/05,355,62,1,29,21,Lincoln
04/06,256,59,1,20,21,Lincoln
05/01,736,86,1,42,28,Lincoln
05/02,951,145,1,50,62,Lincoln
05/03,796,147,1,46,71,Lincoln
05/04,787,132,1,39,56,Lincoln
06/01,1816,319,1,119,81,Lincoln
06/02,153,37,1,16,8,Lincoln
06/03,393,82,1,25,25,Lincoln
06/04,224,46,1,24,2,Lincoln
06/05,76,17,1,8,2,Lincoln
06/06,86,5,1,3,2,Lincoln
07/01,443,127,1,25,41,Lincoln
07/02,2218,491,1,154,141,Lincoln
08/01,715,108,1,35,22,Lincoln
08/02,1761,313,1,101,101,Lincoln
08/03,59,4,1,2,0,Lincoln
09/01,1307,244,1,155,11,Lincoln
09/02,121,7,1,2,0,Lincoln
09/03,14,1,1,0,0,Lincoln
09/04,307,49,1,27,5,Lincoln
10/01,704,140,1,88,3,Lincoln
10/02,134,15,1,8,4,Lincoln
10/03,248,33,1,7,7,Lincoln
10/04,671,163,1,93,3,Lincoln
10/05,210,35,1,17,0,Lincoln
10/06,230,41,1,13,10,Lincoln
11/01,901,163,1,92,11,Lincoln
11/03,170,39,1,16,2,Lincoln
11/04,529,83,1,43,7,Lincoln
11/05,213,33,1,11,7,Lincoln
12/01,992,175,1,79,20,Lincoln
12/02,21,5,1,4,0,Lincoln
12/03,NA,NA,1,0,0,Lincoln
