precinct,qualified_voters,count_voted,reported,no,yes,parish
11/04,564,173,1,142,5,Orleans
11/05,886,290,1,220,8,Orleans
11/08,503,152,1,100,10,Orleans
11/09,1056,282,1,187,25,Orleans
11/10,825,251,1,173,12,Orleans
11/11,633,201,1,172,9,Orleans
11/12,522,139,1,112,2,Orleans
11/13,430,116,1,94,2,Orleans
11/14,1039,240,1,200,7,Orleans
11/17,765,174,1,142,6,Orleans
12/01,569,205,1,161,7,Orleans
12/02,586,236,1,191,12,Orleans
12/03,627,261,1,206,8,Orleans
12/04,460,168,1,129,9,Orleans
12/05,567,213,1,142,17,Orleans
12/06,470,175,1,124,22,Orleans
12/07,905,261,1,186,17,Orleans
12/09,523,138,1,99,8,Orleans
12/10,531,152,1,108,12,Orleans
12/11,799,278,1,216,15,Orleans
12/12,538,203,1,136,12,Orleans
12/13,409,107,1,85,1,Orleans
12/14,801,282,1,212,2,Orleans
12/16,684,233,1,183,7,Orleans
12/17,1054,320,1,244,10,Orleans
12/19,846,224,1,160,3,Orleans
13/01,441,175,1,147,9,Orleans
13/02,558,200,1,166,9,Orleans
13/03,514,212,1,170,17,Orleans
13/04,708,250,1,181,31,Orleans
13/05,639,211,1,153,9,Orleans
13/06,458,143,1,113,9,Orleans
13/07,511,152,1,117,13,Orleans
13/08,590,209,1,153,29,Orleans
13/09,613,211,1,148,24,Orleans
13/10,518,199,1,161,17,Orleans
13/11,703,262,1,214,13,Orleans
13/12,473,163,1,133,4,Orleans
13/13,457,146,1,118,5,Orleans
13/14,783,235,1,184,8,Orleans
13/15,582,191,1,157,7,Orleans
13/16,726,265,1,208,9,Orleans
14/01,551,214,1,155,25,Orleans
14/02,503,185,1,135,28,Orleans
14/03,504,164,1,126,17,Orleans
14/04,425,163,1,123,11,Orleans
14/05,480,176,1,119,19,Orleans
14/06,637,211,1,138,36,Orleans
14/07,634,201,1,134,38,Orleans
14/08,548,164,1,100,16,Orleans
14/09,602,196,1,111,45,Orleans
14/10,758,258,1,115,29,Orleans
14/11,443,132,1,76,21,Orleans
14/12,761,150,1,112,13,Orleans
14/13A,2167,94,1,53,17,Orleans
14/14,521,146,1,86,24,Orleans
14/15,531,161,1,113,22,Orleans
14/16,908,279,1,202,25,Orleans
14/17,504,140,1,100,8,Orleans
14/18A,730,168,1,120,16,Orleans
14/19,623,193,1,135,8,Orleans
14/20,1146,395,1,284,31,Orleans
14/21,718,229,1,175,11,Orleans
14/23,573,218,1,171,4,Orleans
14/24A,819,320,1,229,10,Orleans
14/25,555,204,1,161,7,Orleans
14/26,679,147,1,115,7,Orleans
15/01,474,177,1,90,8,Orleans
15/02,1108,430,1,275,21,Orleans
15/03,612,194,1,104,11,Orleans
15/05,450,150,1,105,6,Orleans
15/06,700,218,1,142,7,Orleans
15/08,469,153,1,104,4,Orleans
15/09,689,208,1,140,7,Orleans
15/10,917,259,1,193,5,Orleans
15/11,525,116,1,77,5,Orleans
15/12,432,120,1,86,5,Orleans
15/12A,724,184,1,128,8,Orleans
15/13,746,186,1,132,6,Orleans
15/13A,893,303,1,202,15,Orleans
15/13B,922,217,1,167,14,Orleans
15/14,687,200,1,113,12,Orleans
15/14A,495,184,1,133,3,Orleans
15/14B,658,236,1,162,8,Orleans
15/14C,606,192,1,131,10,Orleans
15/14D,426,71,1,48,6,Orleans
15/14E,862,243,1,181,9,Orleans
15/14F,498,167,1,106,9,Orleans
15/14G,1394,232,1,140,9,Orleans
15/15,980,209,1,139,7,Orleans
15/15A,768,273,1,168,18,Orleans
15/15B,628,204,1,108,18,Orleans
15/16,835,302,1,174,22,Orleans
15/17,798,264,1,183,15,Orleans
15/17A,615,195,1,122,11,Orleans
15/17B,746,236,1,149,21,Orleans
15/18,439,137,1,94,8,Orleans
15/18A,759,266,1,166,16,Orleans
15/18B,1101,340,1,235,12,Orleans
15/18C,747,262,1,183,12,Orleans
15/18D,1902,475,1,311,18,Orleans
15/18E,1216,506,1,327,60,Orleans
15/18F,1543,565,1,399,35,Orleans
15/19,751,249,1,170,6,Orleans
15/19A,1479,539,1,350,84,Orleans
15/19B,561,170,1,122,7,Orleans
15/19C,1309,324,1,220,12,Orleans
16/01,450,160,1,124,13,Orleans
16/01A,429,160,1,124,10,Orleans
16/02,659,175,1,125,15,Orleans
16/03,693,166,1,127,11,Orleans
16/04,716,242,1,194,8,Orleans
16/05,563,232,1,184,11,Orleans
16/06,868,263,1,203,12,Orleans
16/07,563,215,1,147,11,Orleans
16/08,550,212,1,151,15,Orleans
16/09,472,108,1,63,4,Orleans
17/01,497,190,1,156,9,Orleans
17/02,440,173,1,141,7,Orleans
17/03,661,224,1,185,5,Orleans
17/04,468,169,1,136,7,Orleans
17/05,698,256,1,201,10,Orleans
17/06,798,258,1,221,9,Orleans
17/07,787,323,1,252,10,Orleans
17/08,586,170,1,134,10,Orleans
17/09,636,174,1,132,4,Orleans
17/10,579,200,1,151,12,Orleans
17/11,566,179,1,140,2,Orleans
17/12,488,119,1,88,3,Orleans
17/13,473,134,1,106,2,Orleans
17/13A,371,113,1,88,4,Orleans
17/14,852,205,1,148,9,Orleans
17/15,619,194,1,136,9,Orleans
17/16,606,187,1,145,12,Orleans
17/17,586,126,1,68,18,Orleans
17/18,641,168,1,100,43,Orleans
17/18A,939,256,1,145,45,Orleans
17/19,1048,257,1,143,36,Orleans
17/20,1509,355,1,176,39,Orleans
Early Voting,NA,NA,1,18524,2789,Orleans
00/01,2113,375,1,100,118,Ouachita
00/01A,951,106,1,27,45,Ouachita
00/02,1493,188,1,66,75,Ouachita
00/03,1731,361,1,238,34,Ouachita
00/04,2063,360,1,149,55,Ouachita
00/05,1885,381,1,172,83,Ouachita
00/06,2129,339,1,121,116,Ouachita
00/07,2338,479,1,190,113,Ouachita
00/08,2011,333,1,158,67,Ouachita
00/09,1947,304,1,178,46,Ouachita
00/09A,1019,169,1,80,19,Ouachita
00/10,892,100,1,36,4,Ouachita
00/11,986,153,1,83,14,Ouachita
00/12,715,93,1,60,7,Ouachita
00/13,945,224,1,128,7,Ouachita
00/14,1198,302,1,177,7,Ouachita
00/15,1008,121,1,81,5,Ouachita
00/16,1008,157,1,91,7,Ouachita
00/17,770,143,1,97,4,Ouachita
00/18,1179,175,1,121,7,Ouachita
00/19,1240,220,1,118,8,Ouachita
00/20,1162,171,1,98,8,Ouachita
00/21,924,165,1,93,4,Ouachita
00/22,1305,246,1,168,6,Ouachita
00/23,1218,177,1,111,3,Ouachita
00/24,1569,239,1,163,10,Ouachita
00/25,665,116,1,52,37,Ouachita
00/26,572,86,1,43,13,Ouachita
00/27,706,85,1,52,8,Ouachita
00/28,508,76,1,35,10,Ouachita
00/30,1016,114,1,71,9,Ouachita
00/31,955,112,1,53,19,Ouachita
00/32,2024,236,1,100,65,Ouachita
00/33,2048,283,1,81,93,Ouachita
00/34,331,33,1,15,5,Ouachita
00/35,1165,184,1,71,44,Ouachita
00/36,512,87,1,31,33,Ouachita
00/37,919,152,1,57,45,Ouachita
00/38,1128,132,1,29,43,Ouachita
00/39,1717,188,1,95,40,Ouachita
00/40,544,52,1,18,17,Ouachita
00/41,2144,342,1,111,133,Ouachita
00/42,1873,328,1,78,112,Ouachita
00/43,1936,303,1,73,117,Ouachita
00/44,1381,169,1,59,65,Ouachita
00/44A,1536,179,1,51,67,Ouachita
00/45,2299,258,1,78,80,Ouachita
00/46,1219,194,1,35,55,Ouachita
00/47,713,129,1,51,20,Ouachita
00/48,981,56,1,18,24,Ouachita
00/49,689,112,1,26,51,Ouachita
00/50,956,134,1,33,42,Ouachita
00/51,1588,190,1,33,88,Ouachita
00/51A,980,100,1,31,39,Ouachita
00/52,1734,188,1,52,80,Ouachita
00/52A,1047,105,1,33,31,Ouachita
00/53,1027,148,1,48,51,Ouachita
00/54,2011,242,1,71,90,Ouachita
00/55,1779,196,1,62,93,Ouachita
00/56,1353,138,1,38,56,Ouachita
00/56A,969,99,1,18,56,Ouachita
00/57,2200,298,1,92,129,Ouachita
00/58,1077,116,1,25,68,Ouachita
00/59,722,132,1,53,31,Ouachita
00/60,1557,420,1,144,69,Ouachita
00/61,819,174,1,58,67,Ouachita
00/62,909,155,1,64,26,Ouachita
00/63,1107,182,1,80,33,Ouachita
00/64,653,136,1,37,41,Ouachita
00/65,260,38,1,22,2,Ouachita
00/65A,490,73,1,49,2,Ouachita
00/66,883,136,1,90,8,Ouachita
00/67,532,70,1,25,12,Ouachita
00/68,690,104,1,65,12,Ouachita
00/69,1035,186,1,113,9,Ouachita
00/70,872,108,1,51,4,Ouachita
00/71,1467,353,1,84,150,Ouachita
00/72,844,159,1,72,46,Ouachita
00/73,1100,333,1,185,18,Ouachita
00/74,759,120,1,81,4,Ouachita
00/75,1729,373,1,80,165,Ouachita
00/76,1281,267,1,93,65,Ouachita
00/77,1166,216,1,77,54,Ouachita
00/78,605,127,1,62,32,Ouachita
00/79,1160,203,1,135,10,Ouachita
Early Voting,NA,NA,1,2893,2536,Ouachita
01/1,315,110,1,63,25,Plaquemines
01/2,353,127,1,94,6,Plaquemines
01/3,406,165,1,132,11,Plaquemines
02/1,2162,582,1,140,164,Plaquemines
03/1,1800,531,1,121,159,Plaquemines
04/1,1518,379,1,100,77,Plaquemines
05/1,1669,439,1,132,121,Plaquemines
05/1A,358,86,1,14,18,Plaquemines
06/1,413,82,1,22,17,Plaquemines
06/1A,277,27,1,14,2,Plaquemines
06/2,669,189,1,45,56,Plaquemines
07/1,242,65,1,25,6,Plaquemines
07/2,1329,370,1,183,14,Plaquemines
08/1,1008,290,1,93,74,Plaquemines
08/2,418,99,1,34,16,Plaquemines
09/1,769,118,1,55,18,Plaquemines
09/2,601,148,1,64,32,Plaquemines
Early Voting,NA,NA,1,771,860,Plaquemines
00/01,378,78,1,47,13,Pointe Coupee
00/02,986,251,1,150,42,Pointe Coupee
00/04,83,16,1,8,4,Pointe Coupee
00/06,391,90,1,54,24,Pointe Coupee
00/07,469,102,1,60,20,Pointe Coupee
00/07A,341,106,1,52,3,Pointe Coupee
00/08,798,177,1,109,10,Pointe Coupee
00/08A,1180,328,1,204,6,Pointe Coupee
00/09,930,219,1,71,57,Pointe Coupee
00/09A,265,57,1,21,4,Pointe Coupee
00/10,352,95,1,47,11,Pointe Coupee
00/11,461,119,1,78,6,Pointe Coupee
00/12,747,196,1,124,41,Pointe Coupee
00/13,856,193,1,108,38,Pointe Coupee
00/13B,82,13,1,9,2,Pointe Coupee
00/14,364,90,1,50,20,Pointe Coupee
00/14A,320,35,1,12,13,Pointe Coupee
00/15,918,177,1,85,54,Pointe Coupee
00/16,473,82,1,51,14,Pointe Coupee
00/16B,102,10,1,6,4,Pointe Coupee
00/17,1340,261,1,136,77,Pointe Coupee
00/17A,579,134,1,59,38,Pointe Coupee
00/18,1308,227,1,76,81,Pointe Coupee
00/19,629,97,1,47,29,Pointe Coupee
00/20,540,132,1,70,41,Pointe Coupee
Early Voting,NA,NA,1,539,320,Pointe Coupee
00/C01,260,40,1,17,1,Rapides
00/C02,508,91,1,63,5,Rapides
00/C03,847,145,1,78,6,Rapides
00/C04 AK,723,174,1,103,5,Rapides
00/C04 LZ,611,139,1,76,6,Rapides
00/C05,651,106,1,72,5,Rapides
00/C06,926,174,1,119,6,Rapides
00/C07,517,106,1,68,5,Rapides
00/C08,271,50,1,40,2,Rapides
00/C09,361,57,1,39,2,Rapides
00/C10,378,56,1,41,3,Rapides
00/C11A,304,34,1,17,7,Rapides
00/C11B,354,64,1,43,8,Rapides
00/C13 AK,895,185,1,69,31,Rapides
00/C13 LZ,780,119,1,62,18,Rapides
00/C14,456,92,1,33,24,Rapides
00/C15,1290,130,1,89,11,Rapides
00/C17,739,182,1,72,41,Rapides
00/C18,821,204,1,100,31,Rapides
00/C19,647,153,1,66,22,Rapides
00/C20,926,173,1,108,8,Rapides
00/C21 AK,944,234,1,157,16,Rapides
00/C21 LZ,798,226,1,137,12,Rapides
00/C22,284,98,1,38,35,Rapides
00/C23,589,187,1,64,75,Rapides
00/C24,774,243,1,122,27,Rapides
00/C25,1173,225,1,91,35,Rapides
00/C26,617,153,1,58,45,Rapides
00/C27,687,226,1,96,50,Rapides
00/C28,766,120,1,66,20,Rapides
00/C30,792,219,1,79,71,Rapides
00/C31,887,207,1,59,53,Rapides
00/C32,845,165,1,62,54,Rapides
00/C33,804,203,1,74,65,Rapides
00/C34,674,147,1,49,45,Rapides
00/C35,569,180,1,53,64,Rapides
00/C36 AK,829,281,1,71,89,Rapides
00/C36 LZ,903,324,1,98,111,Rapides
00/C37A,1795,478,1,132,184,Rapides
00/C37B,911,271,1,69,86,Rapides
00/C38A,327,73,1,37,10,Rapides
00/C38B,1206,272,1,95,65,Rapides
00/C39,324,46,1,31,8,Rapides
00/C40,463,60,1,40,9,Rapides
00/C41,1272,338,1,131,103,Rapides
00/C42,1422,471,1,122,145,Rapides
00/N01,338,34,1,19,3,Rapides
00/N02,682,92,1,44,14,Rapides
00/N03,779,96,1,44,17,Rapides
00/N04,600,120,1,51,25,Rapides
00/N05,901,211,1,60,63,Rapides
00/N06,1227,214,1,60,50,Rapides
00/N07,216,67,1,15,21,Rapides
00/N08 AK,577,111,1,33,24,Rapides
00/N08 LZ,537,106,1,35,29,Rapides
00/N09,895,173,1,39,39,Rapides
00/N10 AK,1001,266,1,74,68,Rapides
00/N10 LZ,1031,221,1,43,63,Rapides
00/N11,666,223,1,46,56,Rapides
00/N12,1515,344,1,103,84,Rapides
00/N13A,691,211,1,52,65,Rapides
00/N13B,996,279,1,69,84,Rapides
00/N14A,513,103,1,29,29,Rapides
00/N14B,229,61,1,14,22,Rapides
00/N15,617,97,1,31,31,Rapides
00/N16,552,99,1,34,38,Rapides
00/N17,654,122,1,36,47,Rapides
00/N18A,1188,184,1,64,91,Rapides
00/N18B,1120,210,1,70,69,Rapides
00/N19 AK,870,121,1,33,41,Rapides
00/N19 LZ,765,125,1,30,44,Rapides
00/N20 AK,880,204,1,53,91,Rapides
00/N20 LZ,787,166,1,32,77,Rapides
00/N21,353,75,1,26,33,Rapides
00/N22,663,137,1,31,44,Rapides
00/N23,994,198,1,45,105,Rapides
00/N24 AK,1046,137,1,28,68,Rapides
00/N24 LZ,950,133,1,42,51,Rapides
00/N25,1014,208,1,39,101,Rapides
00/N26 AK,956,207,1,42,79,Rapides
00/N26 LZ,985,206,1,44,77,Rapides
00/N27,1745,326,1,44,151,Rapides
00/N28,836,116,1,23,52,Rapides
00/N29,573,138,1,25,58,Rapides
00/S01,504,111,1,39,50,Rapides
00/S02,230,57,1,24,26,Rapides
00/S04,701,154,1,97,19,Rapides
00/S05,196,47,1,18,17,Rapides
00/S06A,501,161,1,57,75,Rapides
00/S06B,164,30,1,21,3,Rapides
00/S07,1022,223,1,61,100,Rapides
00/S08,1426,388,1,121,165,Rapides
00/S09,119,25,1,14,7,Rapides
00/S10 AK,769,144,1,49,48,Rapides
00/S10 LZ,814,174,1,64,56,Rapides
00/S11,526,158,1,50,72,Rapides
00/S13,1304,430,1,154,200,Rapides
00/S14,241,81,1,39,25,Rapides
00/S15,910,234,1,63,85,Rapides
00/S16,985,259,1,81,133,Rapides
00/S17,168,41,1,8,24,Rapides
00/S18,324,155,1,99,30,Rapides
00/S19,223,71,1,32,26,Rapides
00/S20,625,139,1,88,30,Rapides
00/S21,530,130,1,45,54,Rapides
00/S22,718,136,1,37,65,Rapides
00/S23,348,85,1,38,35,Rapides
00/S24,151,30,1,17,11,Rapides
00/S25,862,165,1,106,27,Rapides
00/S26,823,153,1,67,63,Rapides
00/S27,428,108,1,45,53,Rapides
00/S28,231,51,1,29,17,Rapides
00/S29,656,99,1,49,30,Rapides
Early Voting,NA,NA,1,2396,3412,Rapides
01/01,517,84,1,24,36,Red River
01/02,290,53,1,14,16,Red River
02/01,466,81,1,26,26,Red River
02/03,368,65,1,19,30,Red River
03/01,345,55,1,13,24,Red River
03/02,296,63,1,14,32,Red River
03/03,170,25,1,13,8,Red River
04/01,248,64,1,30,10,Red River
04/02,210,46,1,24,12,Red River
04/03,293,45,1,30,3,Red River
04/05,46,8,1,2,0,Red River
05/01,180,46,1,21,12,Red River
05/02,624,135,1,65,12,Red River
06/01,345,202,1,63,6,Red River
06/02,368,162,1,57,8,Red River
07/01,209,57,1,20,9,Red River
07/02,151,32,1,12,9,Red River
07/03,444,100,1,36,13,Red River
Early Voting,NA,NA,1,317,213,Red River
00/01,484,58,1,14,35,Richland
00/02,547,106,1,51,42,Richland
00/03,397,223,1,64,66,Richland
00/04,1139,182,1,69,56,Richland
00/08,611,104,1,30,52,Richland
00/10,86,20,1,9,7,Richland
00/11,737,63,1,17,28,Richland
00/12,908,106,1,27,52,Richland
00/12B,291,43,1,9,16,Richland
00/13,1214,173,1,112,14,Richland
00/17,1042,165,1,59,43,Richland
00/18,1338,206,1,114,10,Richland
00/23,177,18,1,6,7,Richland
00/25,346,44,1,12,20,Richland
00/26,260,36,1,16,12,Richland
00/27,660,102,1,31,44,Richland
00/28,95,5,1,1,4,Richland
00/30,125,22,1,4,15,Richland
00/31,327,59,1,31,16,Richland
00/32,662,108,1,58,30,Richland
00/33,1144,215,1,152,11,Richland
00/34,884,156,1,71,41,Richland
00/35,418,85,1,51,6,Richland
Early Voting,NA,NA,1,312,314,Richland
00/1-1,447,94,1,28,60,Sabine
00/1-2,504,108,1,42,49,Sabine
00/1-3,366,80,1,31,34,Sabine
00/1-4,73,22,1,13,9,Sabine
00/1-5,118,24,1,4,12,Sabine
00/2-1,588,122,1,23,65,Sabine
00/2-2,333,76,1,34,38,Sabine
00/2-6,657,117,1,19,73,Sabine
00/3-2,515,101,1,26,57,Sabine
00/3-5,404,98,1,27,37,Sabine
00/3-6,372,192,1,46,62,Sabine
00/4-1,1040,260,1,135,47,Sabine
00/5-1,309,76,1,23,40,Sabine
00/5-2,684,133,1,30,69,Sabine
00/5-3,239,34,1,15,15,Sabine
00/5-4,226,51,1,27,19,Sabine
00/5-8,337,52,1,30,13,Sabine
00/6-2,924,142,1,43,62,Sabine
00/6-3,890,117,1,25,40,Sabine
00/7-1,241,39,1,7,26,Sabine
00/7-2,413,69,1,13,39,Sabine
00/7-3,305,44,1,19,18,Sabine
00/7-4,306,49,1,14,30,Sabine
00/7-5,336,55,1,0,42,Sabine
00/8-1,465,59,1,16,25,Sabine
00/8-2,866,145,1,86,26,Sabine
00/8-3,183,18,1,5,6,Sabine
00/9-1,395,156,1,86,42,Sabine
00/9-2,273,107,1,24,68,Sabine
00/9-3,417,129,1,37,81,Sabine
00/9-4,293,73,1,28,27,Sabine
00/9-5,164,13,1,4,7,Sabine
Early Voting,NA,NA,1,196,416,Sabine
00/10,719,142,1,81,19,St. Bernard
00/11,920,219,1,125,35,St. Bernard
00/12,837,187,1,98,47,St. Bernard
00/13,1371,264,1,123,52,St. Bernard
00/14,970,143,1,81,20,St. Bernard
00/15,708,119,1,71,16,St. Bernard
00/20,678,83,1,37,23,St. Bernard
00/21,583,119,1,71,23,St. Bernard
00/22,758,112,1,71,15,St. Bernard
00/23,609,58,1,48,4,St. Bernard
00/24,1253,209,1,93,51,St. Bernard
00/25,785,124,1,63,25,St. Bernard
00/30,1173,198,1,102,46,St. Bernard
00/31,971,125,1,64,19,St. Bernard
00/32,1774,330,1,158,73,St. Bernard
00/33,913,200,1,94,42,St. Bernard
00/34,317,46,1,21,10,St. Bernard
00/40,180,34,1,21,1,St. Bernard
00/41,1125,162,1,91,39,St. Bernard
00/42,1062,201,1,95,58,St. Bernard
00/42A,1051,151,1,69,42,St. Bernard
00/43,732,107,1,64,23,St. Bernard
00/44,896,222,1,162,8,St. Bernard
00/45,567,147,1,112,7,St. Bernard
00/46,477,64,1,35,13,St. Bernard
00/50,1351,352,1,263,13,St. Bernard
00/51,522,70,1,38,22,St. Bernard
00/52,1111,194,1,102,48,St. Bernard
00/53,372,57,1,26,19,St. Bernard
00/54,1008,145,1,89,34,St. Bernard
00/55,1408,218,1,104,77,St. Bernard
Early Voting,NA,NA,1,654,531,St. Bernard
01/1,494,167,1,154,3,St. Charles
01/2,492,150,1,90,8,St. Charles
01/2 A,533,156,1,92,12,St. Charles
01/3,1367,419,1,235,45,St. Charles
01/4,675,139,1,107,10,St. Charles
01/5,580,174,1,155,4,St. Charles
01/6,746,191,1,113,14,St. Charles
02/1,687,122,1,47,26,St. Charles
02/3,931,141,1,49,50,St. Charles
02/4,1002,298,1,229,23,St. Charles
02/5,1040,208,1,109,49,St. Charles
02/5 A,997,221,1,109,64,St. Charles
02/6,951,201,1,91,60,St. Charles
03/1,997,214,1,74,71,St. Charles
03/1 A,1001,182,1,80,49,St. Charles
03/1 B,770,170,1,57,52,St. Charles
03/2,1660,301,1,172,42,St. Charles
03/3,1153,267,1,75,77,St. Charles
04/1,603,79,1,37,26,St. Charles
04/1 A,527,89,1,44,25,St. Charles
04/2,1549,233,1,85,108,St. Charles
04/3,676,131,1,47,59,St. Charles
04/4,1091,243,1,174,23,St. Charles
04/5,190,26,1,18,2,St. Charles
05/1,1262,428,1,283,15,St. Charles
05/3,871,194,1,125,16,St. Charles
05/4,1438,350,1,187,60,St. Charles
05/5,1061,168,1,86,43,St. Charles
06/1,1472,361,1,134,144,St. Charles
06/2,790,221,1,81,73,St. Charles
06/2 A,857,242,1,78,89,St. Charles
06/3,595,120,1,60,20,St. Charles
06/4,502,92,1,60,26,St. Charles
06/6,986,231,1,103,42,St. Charles
07/1,252,62,1,24,15,St. Charles
07/2,810,173,1,76,58,St. Charles
07/2 A,692,150,1,67,51,St. Charles
07/3,1010,185,1,87,64,St. Charles
07/3 A,928,163,1,75,52,St. Charles
07/4,614,151,1,92,26,St. Charles
07/4 A,563,100,1,62,13,St. Charles
07/5,138,40,1,29,1,St. Charles
Early Voting,NA,NA,1,1248,786,St. Charles
01/1,1190,369,1,161,62,St. Helena
01/2,57,9,1,5,2,St. Helena
02/1,993,340,1,195,18,St. Helena
02/2,381,126,1,51,19,St. Helena
03/1,1378,375,1,177,57,St. Helena
03/2,133,49,1,35,8,St. Helena
04/1,1552,423,1,241,66,St. Helena
04/2,152,40,1,25,10,St. Helena
05/1,1401,269,1,158,55,St. Helena
06/1,903,311,1,124,113,St. Helena
06/2,398,120,1,41,58,St. Helena
Early Voting,NA,NA,1,456,239,St. Helena
00/01,344,116,1,88,8,St. James
00/02,1991,608,1,311,115,St. James
00/04,719,210,1,94,51,St. James
00/05,607,168,1,88,31,St. James
00/06,1051,370,1,150,74,St. James
00/07,537,201,1,148,4,St. James
00/08,539,146,1,72,46,St. James
00/09,1382,316,1,89,121,St. James
00/10,224,48,1,17,15,St. James
00/11,507,145,1,65,27,St. James
00/12,478,148,1,111,11,St. James
00/13,1035,420,1,271,14,St. James
00/14,481,220,1,132,5,St. James
00/15,718,326,1,153,11,St. James
00/16,1328,557,1,330,12,St. James
00/17,1039,303,1,140,56,St. James
00/18,1053,327,1,143,86,St. James
00/19,472,163,1,75,40,St. James
00/22,153,45,1,22,3,St. James
00/23,339,65,1,20,26,St. James
Early Voting,NA,NA,1,1093,488,St. James
01/01,123,25,1,11,14,St. John The Baptist
01/02,977,364,1,216,11,St. John The Baptist
01/03,1383,578,1,369,15,St. John The Baptist
01/04,862,231,1,151,18,St. John The Baptist
01/05,275,79,1,51,2,St. John The Baptist
01/06,237,26,1,19,4,St. John The Baptist
01/07,468,70,1,36,19,St. John The Baptist
02/01,763,163,1,94,36,St. John The Baptist
02/02,879,224,1,151,18,St. John The Baptist
02/03,767,194,1,113,17,St. John The Baptist
02/04,818,104,1,54,24,St. John The Baptist
02/05,965,218,1,143,5,St. John The Baptist
03/01,611,185,1,111,25,St. John The Baptist
03/02,1662,506,1,343,15,St. John The Baptist
03/03,490,112,1,50,32,St. John The Baptist
03/04,928,178,1,124,4,St. John The Baptist
03/07,455,111,1,70,2,St. John The Baptist
04/01,61,5,1,3,0,St. John The Baptist
04/02,1233,265,1,166,9,St. John The Baptist
04/03,1251,305,1,172,14,St. John The Baptist
04/04,1168,198,1,111,20,St. John The Baptist
04/05,75,10,1,7,1,St. John The Baptist
05/01,1491,409,1,272,10,St. John The Baptist
05/02,401,112,1,79,5,St. John The Baptist
05/03,345,76,1,23,23,St. John The Baptist
05/04,1797,391,1,194,40,St. John The Baptist
05/05,NA,NA,1,0,0,St. John The Baptist
06/01,1081,234,1,106,20,St. John The Baptist
06/02,24,1,1,1,0,St. John The Baptist
06/03,1391,345,1,236,10,St. John The Baptist
06/04,1345,381,1,248,14,St. John The Baptist
06/05,140,18,1,10,4,St. John The Baptist
07/01,1051,262,1,147,19,St. John The Baptist
07/02,1833,410,1,188,69,St. John The Baptist
07/03,773,199,1,103,16,St. John The Baptist
07/04,613,174,1,114,11,St. John The Baptist
Early Voting,NA,NA,1,1868,423,St. John The Baptist
00/01,212,45,1,28,10,St. Landry
00/01A,161,28,1,9,17,St. Landry
00/01B,150,37,1,20,13,St. Landry
00/01C,152,38,1,16,19,St. Landry
00/01D,151,28,1,8,9,St. Landry
00/02,540,109,1,61,25,St. Landry
00/02A,128,13,1,3,7,St. Landry
00/02B,268,82,1,54,1,St. Landry
00/02C,197,30,1,20,9,St. Landry
00/03,729,75,1,48,11,St. Landry
00/04,995,177,1,70,83,St. Landry
00/04A,81,12,1,2,8,St. Landry
00/04B,149,26,1,5,14,St. Landry
00/05,90,26,1,15,6,St. Landry
00/06,664,120,1,65,23,St. Landry
00/07,578,86,1,17,55,St. Landry
00/07A,382,61,1,31,22,St. Landry
00/08,767,128,1,68,23,St. Landry
00/09,1936,418,1,246,53,St. Landry
00/09A,81,11,1,3,1,St. Landry
00/10,774,126,1,66,29,St. Landry
00/10A,280,32,1,18,6,St. Landry
00/11,738,146,1,106,4,St. Landry
00/11B,383,62,1,38,2,St. Landry
00/12,999,153,1,108,3,St. Landry
00/13,641,94,1,33,20,St. Landry
00/13A,152,22,1,8,9,St. Landry
00/14,573,71,1,19,35,St. Landry
00/14A,447,87,1,37,33,St. Landry
00/14B,787,169,1,88,24,St. Landry
00/15,1169,147,1,70,59,St. Landry
00/16,711,81,1,19,48,St. Landry
00/16A,286,40,1,8,24,St. Landry
00/17,653,59,1,25,23,St. Landry
00/18,1434,287,1,152,53,St. Landry
00/18A,152,27,1,15,4,St. Landry
00/18B,358,61,1,30,20,St. Landry
00/19,387,54,1,43,1,St. Landry
00/19A,384,52,1,33,7,St. Landry
00/20,686,120,1,73,4,St. Landry
00/20B,655,133,1,65,7,St. Landry
00/21,549,107,1,57,5,St. Landry
00/21A,148,18,1,9,3,St. Landry
00/22,1101,162,1,96,15,St. Landry
00/22B,154,23,1,17,0,St. Landry
00/23,893,130,1,88,6,St. Landry
00/23A,802,148,1,115,2,St. Landry
00/24,1390,263,1,126,38,St. Landry
00/24B,739,177,1,86,39,St. Landry
00/25,1398,200,1,108,10,St. Landry
00/26,819,145,1,87,14,St. Landry
00/26A,288,59,1,38,5,St. Landry
00/27,986,233,1,116,41,St. Landry
00/28,983,192,1,78,54,St. Landry
00/29,1167,203,1,98,59,St. Landry
00/29A,73,15,1,6,3,St. Landry
00/30,496,78,1,20,41,St. Landry
00/30A,869,148,1,63,52,St. Landry
00/30B,401,30,1,12,9,St. Landry
00/31,784,142,1,76,41,St. Landry
00/32,1102,133,1,62,55,St. Landry
00/32A,164,34,1,23,5,St. Landry
00/33,1240,203,1,115,51,St. Landry
00/33A,222,60,1,27,25,St. Landry
00/34,494,67,1,26,30,St. Landry
00/34A,724,125,1,41,42,St. Landry
00/35,2013,375,1,204,81,St. Landry
00/36,664,160,1,124,16,St. Landry
00/37,493,88,1,34,35,St. Landry
00/37A,519,108,1,51,22,St. Landry
00/38,550,72,1,40,23,St. Landry
00/39,1101,146,1,44,80,St. Landry
00/39A,98,10,1,2,7,St. Landry
